path,file_type,status,categories_pd,counts_by_category,uz_level,estimated_volume,processing_time_sec
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\825b89d51456396f72cd42b803c1f0b7.jpg,image,ok,,,NO_PD,none,0.0099
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\837_2000.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8404_900.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\84746_760.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8535_900.jpg,image,ok,,,NO_PD,none,0.0101
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\859516_800.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8672_800.png,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8816_800.png,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8844_800.png,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\890087_600.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8905_900.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\891151_original.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\891430_800.png,image,ok,,,NO_PD,none,0.0081
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\891746_800.jpg,image,ok,,,NO_PD,none,0.0082
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\893585_800.jpg,image,ok,,,NO_PD,none,0.0083
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\893940_800.jpg,image,ok,,,NO_PD,none,0.01
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\894122_800.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\894320_original.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\894612_original.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\894795_original.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\895011_original.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\895859_600.png,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\896095_600.png,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\896838_800.png,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\897328_800.png,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\897581_original.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9022_900.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\90c6bc5aed721466921aabfefd763dd1b933dd2f.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9173_2000.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9226_original.png,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\926386_800.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\926386_original.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9322_900.gif,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9427_900.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9430_540.png,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9505_900.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9534_800.png,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606027-14438121-The_Prince_and_Princess_of_Wales_have_arrived_in_Cardiff_for_a_d-a-108_1740588254200.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606373-14438121-They_arrived_by_train-a-26_1740576632233.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606375-14438121-The_pair_pictured_in_Wales_togheter-a-25_1740576629485.jpg,image,ok,,,NO_PD,none,0.0191
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606379-14438121-The_Prince_and_Princess_of_Wales_are_visiting_Pontypridd_ahead_o-a-109_1740588279240.jpg,image,ok,,,NO_PD,none,0.1449
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606381-14438121-Arriving_in_the_nation_via_train_the_royal_couple_s_Instagram_ac-a-110_1740588283908.jpg,image,ok,,,NO_PD,none,0.1035
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606431-14438121-This_is_a_delicious_traditional_sweet_using_flour_sugar_spices_b-a-17_1740576465261.jpg,image,ok,,,NO_PD,none,0.0801
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606433-14438121-image-a-13_1740576442821.jpg,image,ok,,,NO_PD,none,0.0195
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606715-14438121-image-a-29_1740577133247.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606753-14438121-image-a-36_1740577243140.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95606891-14438121-image-a-48_1740577480402.jpg,image,ok,,,NO_PD,none,0.0078
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607219-14438121-image-a-4_1740578398179.jpg,image,ok,,,NO_PD,none,0.0247
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607221-14438121-image-a-6_1740578410121.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607223-14438121-image-a-7_1740578429564.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607229-14438121-image-a-11_1740578461417.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607231-14438121-image-a-12_1740578464680.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607233-14438121-image-a-13_1740578472152.jpg,image,ok,,,NO_PD,none,0.0108
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607439-14438121-image-a-17_1740578923771.jpg,image,ok,,,NO_PD,none,0.0106
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607441-14438121-image-a-18_1740578958235.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95607443-14438121-image-a-19_1740578960890.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608043-14438121-image-a-37_1740580064920.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608045-14438121-image-a-38_1740580100949.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608047-14438121-image-a-51_1740580281958.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608049-14438121-image-a-50_1740580238021.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608051-14438121-image-m-49_1740580233687.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608053-14438121-image-a-36_1740580030157.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608055-14438121-image-a-35_1740579974663.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608059-14438121-image-a-41_1740580131238.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608439-14438121-image-a-52_1740580424572.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608479-14438121-image-a-54_1740580451978.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608575-14438121-image-a-58_1740580590402.jpg,image,ok,,,NO_PD,none,0.01
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608581-14438121-image-a-59_1740580595609.jpg,image,ok,,,NO_PD,none,0.0118
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608931-14438121-image-a-60_1740580936889.jpg,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608935-14438121-image-a-61_1740580940608.jpg,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608987-14438121-image-a-65_1740581172614.jpg,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95608989-14438121-image-a-66_1740581174740.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95610109-14438121-image-a-67_1740582803448.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95610783-14438121-Pictured_The_Princess_of_Wales_greeting_well_wishers_during_a_vi-a-70_1740583786824.jpg,image,ok,,,NO_PD,none,0.0075
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95610809-14438121-image-a-72_1740583806445.jpg,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95610813-14438121-image-a-71_1740583803203.jpg,image,ok,,,NO_PD,none,0.0075
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612087-14438121-image-a-84_1740585228444.jpg,image,ok,,,NO_PD,none,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612089-14438121-The_Prince_and_Princess_of_Wales_during_a_visit_to_Pontypridd_Ma-a-90_1740585554456.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612091-14438121-image-a-86_1740585245717.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612093-14438121-image-a-91_1740585599280.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612095-14438121-image-a-87_1740585249275.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612235-14438121-image-a-88_1740585471248.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612293-14438121-image-a-97_1740585973713.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612331-14438121-image-a-96_1740585935880.jpg,image,ok,,,NO_PD,none,0.0096
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612335-14438121-image-a-94_1740585858537.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612757-14438121-image-a-104_1740586121959.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95612761-14438121-image-a-105_1740586124929.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95613207-14438121-image-a-106_1740586739043.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95613525-14438121-image-a-107_1740587037264.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95614875-14438121-image-a-111_1740588947961.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95614877-14438121-image-a-112_1740588951175.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95614879-14438121-image-a-113_1740588954241.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95864105-14463995-image-a-61_1741175972370.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95866987-14464289-image-a-94_1741181232200.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95870751-14464719-image-a-110_1741189581793.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\95888787-14466397-image-a-23_1741214635488.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9596_900.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9599366860_51da11cda6_o.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\97377_540.png,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\977216_600.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9773_original.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9925_900.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9931_540.png,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\9964_900.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\DSC02636.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\DSCF0844.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\DSCF4182.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\DSCF4289.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\DSCF4632.jpg,image,ok,,,NO_PD,none,0.0118
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\GL0B3509.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\GL0B4339.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\I-cI-hyWOi0.png,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\I-capture-the-beautiful-winter-in-the-northern-part-of-Sweden-5c753b5580ec8__700.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_20190107_005737_995-5c6fd9fac53e1__700.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_20190203_185737_814-5c6fd93b5435a__700.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_3137.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_4326.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_5308.jpg,image,ok,,,NO_PD,none,0.0083
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_7713.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_8448.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_9098.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_9821.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\IMG_9976.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\O5F8a3u.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\P1000092_1.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\P1000484.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\Varvara_Turkestanova.jpg,image,ok,,,NO_PD,none,0.0385
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\Vogue.jpg,image,ok,,,NO_PD,none,0.1343
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\XqJIoh9Q8MA.jpg,image,ok,,,NO_PD,none,0.0195
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\a6a2d1cf538fc5d09ca0c455e822f6f6.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\away,unknown,unsupported,,,NO_PD,none,0.004
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\b7e4ff8210a691ae86130db3f60356b3.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\ba_e_armenija_mineralnaja_voda_arzni_z36930_nv.jpg,image,ok,,,NO_PD,none,0.0085
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\bf15bdacb58015847499525ffcabb401.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\book21.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\c23e75z8yehiways53.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\c5b78fd2cac4cf400f2d4919e9906427.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\cover1.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\d1b358e46ef23b7ac40dad0bad44db8b.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\d3fcc44e1a942878dddbb351dbd9a5d9.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\d62b6e56b47dfb4a31ced6596bf2af56.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\dTxtHF9uF1M.png,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\data_atom.gif,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\data_rss.gif,image,ok,,,NO_PD,none,0.0089
